Time,0,1,2,0,1,2
2019-06-26 00:00:00,0.039990833132136826,0.03999538361887824,0.0674822199338744,0.03998555760147769,0.039992166237826574,0.03998966385930221
2019-06-26 01:00:00,0.03998166424466461,0.039990763578401,0.06746444689483959,0.039971117703513116,0.03998432998502983,0.03997932636054374
2019-06-26 02:00:00,0.03997173933085251,0.039985727081869045,0.06744525474996077,0.039955493295304054,0.039975846760418085,0.03996813746457098
2019-06-26 03:00:00,0.039961477525587874,0.03998050318628446,0.06742543834904093,0.039939345396157636,0.039967074656115445,0.03995656988196836
2019-06-26 04:00:00,0.03995123629302286,0.0399752875113851,0.06740567413740704,0.03992323694417541,0.039958319184534886,0.03994502663681851
2019-06-26 05:00:00,0.03994012343758178,0.039969591082748876,0.06738427771403416,0.039905765157911194,0.039948817511474076,0.03993250218952731
2019-06-26 06:00:00,0.0391690505566641,0.03996215538904389,0.06735692591166827,0.039126982022819785,0.03993660784737148,0.039916412434933116
2019-06-26 07:00:00,0.03839653521434368,0.03995337458514736,0.06732499665993444,0.03834594991684678,0.03992230771317312,0.03989757373960043
2019-06-26 08:00:00,0.037628550510718645,0.03994699737943902,0.06730137133661163,0.037572044846151655,0.0399117617747791,0.03988368628250286
2019-06-26 09:00:00,0.036859101677119845,0.03993921322421142,0.0672729592319672,0.036795855734000564,0.03989902916809095,0.039866923591876685
2019-06-26 10:00:00,0.03608758371778922,0.039929436485699486,0.067237776657079,0.03601644049042675,0.03988320042864746,0.039846090958957144
2019-06-26 11:00:00,0.03531438399477002,0.03991775478274939,0.06719615731079398,0.035234414313309176,0.03986441626789869,0.03982137777463298
2019-06-26 12:00:00,0.03454096240996805,0.03990516598998806,0.06715154131231203,0.03445206831294503,0.03984423401521725,0.03979483716429812
2019-06-26 13:00:00,0.033767744488993695,0.03989196741542386,0.06710495980285884,0.03367007022519649,0.03982311845027599,0.03976708268229448
2019-06-26 14:00:00,0.03299566155908442,0.03987898183662047,0.06705921840163195,0.03288987396704438,0.03980234991600276,0.03973979845986708
2019-06-26 15:00:00,0.032225082611643543,0.03986663730315077,0.06701576060351576,0.03211205129650157,0.039782592562988536,0.03971385610214623
2019-06-26 16:00:00,0.031455746690753565,0.0398547825778882,0.06697406046602794,0.03133619186076914,0.03976360980185261,0.03968894319814381
2019-06-26 17:00:00,0.030679954088831455,0.039835009851891964,0.06690576292974555,0.030550343573208027,0.039732356159679474,0.03964794070048594
2019-06-26 18:00:00,0.029905953800232664,0.039816023881554585,0.06684035173931692,0.029767335420574262,0.03970235393083864,0.03960860959351044
2019-06-26 19:00:00,0.029135377904261555,0.03980003157747005,0.06678519013459387,0.028989681239026763,0.03967701794418916,0.03957542086494085
2019-06-26 20:00:00,0.029123497648460478,0.03978544449579604,0.06673488076316779,0.02897134451184632,0.039653878320164905,0.03954512769533222
2019-06-26 21:00:00,0.029112399007549656,0.039771837708129594,0.06668797030147756,0.028954224498184064,0.03963227316249142,0.03951685898331366
2019-06-26 22:00:00,0.02910154249579938,0.03975853357173671,0.06664218181687055,0.028937487528549567,0.03961115192037967,0.039489237309889236
2019-06-26 23:00:00,0.02909158368368516,0.03974635553677301,0.06660023877188034,0.02892214286390254,0.039591785835329664,0.03946392394548046
2019-06-27 00:00:00,0.029082461267477693,0.03973522663348092,0.0665618615428055,0.02890809390937391,0.03957405292102178,0.03944075628962644
2019-06-27 01:00:00,0.029075711204708945,0.03972707605082352,0.06653340228629724,0.028897702577893637,0.039560927892255425,0.03942361798837879
2019-06-27 02:00:00,0.0290688310976947,0.039718761035179205,0.0665044453027861,0.028887114818524046,0.03954755594921244,0.039406162308288986
2019-06-27 03:00:00,0.029062590889256956,0.039711248594129826,0.06647817838459576,0.028877514928097592,0.03953542870001249,0.0393903370826358
2019-06-27 04:00:00,0.029057700499413523,0.039705430415724496,0.06645752403324542,0.02886999334499873,0.03952591934694001,0.03937793337319836
2019-06-27 05:00:00,0.02905491419559104,0.039702253983545786,0.06644557674178822,0.028865707659204466,0.0395204855379243,0.03937085103845081
2019-06-27 06:00:00,0.028738610735541497,0.03969933962001015,0.06643450060019775,0.028548059792802435,0.039515457470000015,0.03936429943397528
2019-06-27 07:00:00,0.028420075098195042,0.03969336551020032,0.0664133893029289,0.02822699322749913,0.039505716876531205,0.03935160047595655
2019-06-27 08:00:00,0.02810095505962129,0.039686406675142054,0.066389075562238,0.027905041720354046,0.03949446384151073,0.0393369318903556
2019-06-27 09:00:00,0.027779864089817932,0.0396764552476047,0.06635499435953039,0.027580089089050124,0.03947860820579161,0.039316265242088276
2019-06-27 10:00:00,0.02745697612693981,0.03966358434660261,0.06631143042109068,0.027252413521393272,0.03945826855668208,0.039289760962990014
2019-06-27 11:00:00,0.02713203861961896,0.03964723861593806,0.06625662897904327,0.026921644317574746,0.03943259807737447,0.039256323077771875
2019-06-27 12:00:00,0.026805041434556025,0.039627185571068556,0.06618991856229886,0.026587784648559876,0.03940125036410307,0.03921551167491681
2019-06-27 13:00:00,0.02647679755865429,0.039604482189128265,0.06611483792834609,0.026252088648179073,0.039365862951928,0.039169472439146466
2019-06-27 14:00:00,0.02615008601527956,0.039583526671692446,0.0660456913881954,0.025918772732142336,0.039333196081298094,0.03912700791425219
2019-06-27 15:00:00,0.025826143699078815,0.03956654669455427,0.06598959383227226,0.025589688756023566,0.03930665730250038,0.039092537751063756
2019-06-27 16:00:00,0.0255045343579951,0.0395530580629282,0.06594487456037143,0.025264156340235353,0.03928549001056092,0.03906506411798621
